1603049416.549033|nn_base|0.75
1603049678.804616|nn_base|0.8072916666666666
1603049892.9759219|nn_base|0.7916666666666666
1603050032.8295941|nn_base|0.828125
1603050408.4776042|nn_base|0.8177083333333334
1603050469.3310468|nn_base|0.765625
1603051002.2497652|nn_base|0.8020833333333334
1603051010.0476642|nn_rhc|0.578125
1603051018.892294|nn_sa|0.5104166666666666
1603051181.1773472|nn_ga|0.6302083333333334
1603051238.264577|nn_base|0.7708333333333334
1603051245.039213|nn_rhc|0.5833333333333334
1603051254.8264|nn_sa|0.484375
1603052710.444726|nn_ga|0.6770833333333334
1603054928.021214|nn_rhc|0.3697916666666667
1603054968.927237|nn_sa|0.4947916666666667
1603055133.901653|nn_ga|0.4270833333333333
1603056767.1061828|nn_base|0.7708333333333334
1603056775.373545|nn_rhc|0.3697916666666667
1603056787.3181581|nn_sa|0.4947916666666667
1603057051.371376|nn_ga|0.4270833333333333
1603064311.604629|nn_base|0.7708333333333334
1603064318.6859782|nn_rhc|0.3697916666666667
1603064327.7802749|nn_sa|0.4947916666666667
1603064621.192023|nn_ga|0.4270833333333333
1603069281.3715892|nn_base|0.4270833333333333
1603069292.5476742|nn_rhc|0.4270833333333333
1603069306.466872|nn_sa|0.4270833333333333
1603069747.0063071|nn_ga|0.4270833333333333
1603070205.1046882|nn_base|0.4270833333333333
1603070214.516108|nn_rhc|0.4270833333333333
1603070226.542625|nn_sa|0.4270833333333333
1603070657.312351|nn_ga|0.4270833333333333
1603072003.253858|nn_base|0.3489583333333333
1603072010.217482|nn_rhc|0.3697916666666667
1603072022.726997|nn_sa|0.4947916666666667
1603072289.516799|nn_ga|0.4270833333333333
1603072613.986036|nn_base|0.7708333333333334
1603072622.04546|nn_rhc|0.5833333333333334
1603072633.533718|nn_sa|0.484375
1603072755.7855418|nn_base|0.7708333333333334
1603072757.169472|nn_rhc|0.5052083333333334
1603072758.970804|nn_sa|0.4635416666666667
1603072845.074027|nn_base|0.7291666666666666
1603072845.245247|nn_rhc|0.5
1603072845.4354198|nn_sa|0.4895833333333333
1603072881.436791|nn_ga|0.7083333333333334
1603072911.995657|nn_base|0.7708333333333334
1603072917.962123|nn_rhc|0.5833333333333334
1603072925.8797069|nn_sa|0.484375
1603073236.734622|nn_ga|0.6875
